Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,8,,,,,,,,,,,,,,,,,,,,
Start Time,4:53:02.2 PM,,,,,,,,,,,,,,,,,,,,
End Time,5:04:00.2 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:10:58.0,,,,,,,,,,,,,,,,,,,,
Distance,2838 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
136,4:57:54.6 PM,0:01:53.867000,29.9,4.39,9,247,497,565,-7.9,52.4,90.1,63.5,-55.1,35,14.8,11.9,621,0.841,,41.8,58.2
137,4:57:56.6 PM,0:01:54.763000,26.9,4.36,10.2,193,431,574,-2.5,59.6,87.8,61.4,-54.9,32.9,16.5,10,690,1.004,,45,55
138,4:57:58.8 PM,0:01:54.539000,29.4,4.37,9.2,243,496,606,-1.9,59.2,88.8,59.2,-54.5,34.3,19.3,10.2,658,0.9,,44.1,55.9
139,4:58:00.8 PM,0:01:53.933000,27.2,4.39,10,220,484,589,-5.2,57.6,87.2,63.9,-55.4,31.8,16.6,6.7,646,0.93,,42.2,57.8
140,4:58:03.1 PM,0:01:52.225000,29.4,4.46,9,246,502,559,-5.7,57.2,91.6,66.3,-58.1,33.5,15.4,10,628,0.885,,43.4,56.6
141,4:58:05.1 PM,0:01:51.586000,27.6,4.48,9.6,244,530,582,-5.9,58.1,88.2,65.1,-57.1,31.1,15.9,7.2,649,0.945,,43.4,56.6
142,4:58:07.3 PM,0:01:52.140000,28.8,4.46,9.3,258,538,644,-5,58.9,88.8,65,-57.3,31.4,14.8,8.9,665,0.931,,44.6,55.4
143,4:58:09.4 PM,0:01:52.217000,28.4,4.46,9.2,218,461,578,-5.8,55.8,85.8,63,-53.7,32.1,15.4,7.4,696,1.003,,47.4,52.6
144,4:58:11.5 PM,0:01:53.717000,28.6,4.4,9.2,209,438,512,-4.4,57.1,90.5,63.1,-56.1,34.4,15.4,12,652,0.839,,40,60
145,4:58:13.6 PM,0:01:53.466000,28.4,4.41,9.6,239,505,589,-8.6,53.6,90.1,64.4,-56.9,33.1,15.2,10.5,593,0.872,,41.2,58.8
146,4:58:15.7 PM,0:01:53.767000,26.7,4.39,9.8,158,355,448,0.9,65.8,89.4,49.5,-57.9,31.6,31.3,8.6,709,1.02,,45.4,54.6
147,4:58:17.9 PM,0:01:54.231000,30.3,4.38,9.1,223,441,488,-6.9,54.3,90.1,62,-55.8,34.3,18.5,9.7,674,0.841,,42.5,57.5
148,4:58:19.9 PM,0:01:52.706000,28.2,4.44,9.6,229,487,574,-4.6,55.7,89.4,60.8,-54.4,35,17.7,11,649,0.902,,42.3,57.7
149,4:58:22.0 PM,0:01:52.418000,28.8,4.45,9.3,247,516,582,-9.1,52,92.6,63.4,-57.2,35.4,15.9,13.3,629,0.9,,43.2,56.8
150,4:58:24.1 PM,0:01:52.355000,29.2,4.45,8.7,231,475,504,-10.9,48.5,94.1,65.4,-56.6,37.5,15.1,13.6,598,0.869,,42.3,57.7
151,4:58:26.2 PM,0:01:52.676000,28.9,4.44,8.8,258,536,611,-5.9,55,90.4,66.8,-55.7,34.7,14,9.6,649,0.906,,43.7,56.3
152,4:58:28.3 PM,0:01:54.650000,28.2,4.36,9.3,252,535,630,0.3,63.1,85.9,63.8,-53.9,32,15.7,6.4,697,0.962,,45.2,54.8
153,4:58:30.4 PM,0:01:54.625000,30.8,4.36,9,302,588,643,-9.6,52.2,91.3,69.8,-57.2,34.1,13.5,8,633,0.885,,45.4,54.6
154,4:58:32.3 PM,0:01:54.421000,29.2,4.37,8.9,249,512,572,-2.2,62.3,87.8,66.2,-56.9,30.9,14.5,7,603,0.885,,43.1,56.9
155,4:58:34.4 PM,0:01:53.503000,27,4.41,9.9,64,142,221,13.2,81.2,86.9,8.6,-57.4,29.5,65.3,13.1,650,1.065,,48,52
156,4:58:36.6 PM,0:01:53.107000,29.4,4.42,8.7,248,506,600,-4.6,59.1,84.4,63.6,-54.5,29.9,14,6.8,673,1.02,,50,50
157,4:58:38.6 PM,0:01:54.604000,30.1,4.36,8.7,257,513,579,-2.1,58.3,89.3,63.6,-54.1,35.1,13.6,12.1,602,0.901,,45.2,54.8
158,4:58:40.6 PM,0:01:56.502000,29,4.29,8.7,197,407,498,-5,56.9,86.6,59.2,-54.2,32.4,14.8,12.6,632,0.99,,47.8,52.2
159,4:58:42.7 PM,0:01:57.465000,28.6,4.26,8.7,194,407,453,-3.2,58.3,89.1,56.9,-55.1,33.9,21.4,10.7,670,0.899,,42.8,57.2
160,4:58:44.8 PM,0:01:59.226000,28.6,4.19,9.2,221,463,517,-6.7,52.8,93,63,-55.9,37.1,17.4,12.6,628,0.929,,44.3,55.7
161,4:58:46.9 PM,0:01:57.609000,28.6,4.25,9.3,213,448,554,-4.3,56.9,91.3,59.1,-56.3,35,19.7,12.4,680,0.899,,42.8,57.2
162,4:58:49.0 PM,0:01:57.417000,28.4,4.26,9.1,207,438,499,-11.4,46.5,93.5,61.7,-54.9,38.6,16.2,15.5,645,0.917,,43.3,56.7
163,4:58:51.1 PM,0:01:56.570000,28.6,4.29,9,207,434,483,-7.1,52.3,92.9,65,-55.7,37.2,13.7,14.2,634,0.899,,42.9,57.1
164,4:58:53.2 PM,0:01:55.817000,28.4,4.32,8.5,245,518,587,-9.3,51.3,93.9,67.1,-57.5,36.4,13.8,12.9,664,0.898,,42.5,57.5
165,4:58:55.3 PM,0:01:58.317000,28.6,4.23,8.5,222,467,562,-6.7,53.8,89.9,61.5,-55.1,34.8,17.2,11.2,645,0.93,,44.3,55.7
166,4:58:57.4 PM,0:02:00.384000,28.6,4.15,8.7,231,486,616,-4.4,57,88.6,61.5,-54.8,33.8,16.6,10.5,682,1.02,,48.5,51.5
167,4:58:59.5 PM,0:02:01.983000,28,4.1,9.1,231,494,564,-9.8,52,89,67.1,-56.1,32.9,13.2,8.7,645,0.915,,42.7,57.3
168,4:59:01.7 PM,0:02:01.211000,28.4,4.13,9.7,226,479,528,-10.6,49.6,92,65.5,-56.2,35.8,14.3,12.2,584,0.959,,45.3,54.7
169,4:59:03.8 PM,0:01:59.109000,28.2,4.2,9.4,210,448,460,-3,58,92.8,67.9,-56.9,35.9,14.5,10.4,620,0.946,,44.4,55.6
170,4:59:05.9 PM,0:01:58.513000,28.6,4.22,8.8,157,331,409,1.1,64.1,82.5,52.3,-51.7,30.8,22.7,7.5,702,0.992,,47.2,52.8
171,4:59:08.0 PM,0:01:57.978000,27.4,4.24,9.1,196,428,530,3.5,67.8,89.2,55.4,-56.9,32.3,27.5,6.3,605,0.961,,43.9,56.1
172,4:59:10.2 PM,0:01:58.534000,28.2,4.22,8.6,241,512,597,-10.9,51.4,86.4,63,-55.4,31,14.8,8.6,651,1.007,,47.3,52.7
173,4:59:12.4 PM,0:02:00.016000,29.4,4.17,8.1,227,464,561,-4.2,58.9,87.4,66.1,-55.7,31.8,14.8,6.5,684,1.019,,50,50
174,4:59:14.4 PM,0:02:00.760000,29,4.14,8.6,189,392,458,-5.9,53.1,90.6,58.9,-53.9,36.6,17.8,13.8,659,0.929,,44.9,55.1
175,4:59:16.5 PM,0:02:00.653000,28.8,4.14,8.8,213,444,544,0.5,61.4,91.1,62.6,-55.4,35.7,18,10.5,648,0.854,,41,59
176,4:59:18.5 PM,0:02:00.053000,27.8,4.16,9.3,187,403,550,0,,88.4,55.4,-56,32.4,24.8,8.2,671,0.884,,40.9,59.1
177,4:59:20.7 PM,0:01:59.115000,28.1,4.2,9.2,199,423,489,2.5,64,87.9,59,-53.7,34.1,17.9,10.9,600,0.886,,41.6,58.4
178,4:59:22.8 PM,0:01:57.324000,28,4.26,9.3,241,516,629,-2.4,59.2,88.4,63.5,-54.7,33.7,15.6,9.4,630,0.9,,42,58
179,4:59:25.0 PM,0:01:55.817000,27,4.32,9.8,215,478,552,-2.6,59.1,91,62.7,-56.4,34.6,18.4,9.9,684,0.962,,43.3,56.7
180,4:59:27.2 PM,0:01:55.299000,28.2,4.34,9.2,206,439,535,-3.2,58.9,90.1,60.8,-56.4,33.8,20.9,8.4,644,0.899,,42.2,57.8
181,4:59:29.3 PM,0:01:55.827000,28.2,4.32,8.9,256,545,639,-10.6,52,88.9,67.4,-56.8,32.1,13,8.4,614,0.9,,42.3,57.7
182,4:59:31.5 PM,0:01:56.537000,26.6,4.29,9.5,243,548,640,-8.8,53.2,89.3,65.8,-56.3,33,15.5,8,643,0.962,,42.7,57.3
183,4:59:33.7 PM,0:01:57.723000,28.4,4.25,8.9,258,545,619,-5.4,57.5,90.4,68.4,-57.4,33,14.9,7.1,680,0.958,,45.4,54.6
184,4:59:35.8 PM,0:01:57.780000,28.6,4.25,9.3,283,595,652,-12.7,49.1,89.9,67.6,-56.8,33.1,12.6,9.8,631,0.884,,42.1,57.9
185,4:59:37.9 PM,0:01:56.262000,28,4.3,9.5,194,416,502,-0.1,62.4,91.3,56.2,-57,34.3,25.8,9.3,668,0.946,,44.1,55.9
186,4:59:40.1 PM,0:01:54.827000,29,4.35,9.1,252,521,573,-11.3,50,90.1,69,-56.3,33.8,13.9,7.2,628,0.867,,41.9,58.1
187,4:59:42.1 PM,0:01:54.124000,27,4.38,9.5,203,451,570,-5.6,58.4,86.5,61.8,-56.1,30.4,18,6.7,662,0.96,,43.2,56.8
188,4:59:44.4 PM,0:01:55.296000,28.6,4.34,8.8,227,477,541,-7.1,55.3,88.8,66.3,-56.1,32.6,14.2,8.2,588,0.99,,47.1,52.9
189,4:59:46.5 PM,0:01:56.869000,29.4,4.28,8.5,230,470,522,-3.4,59.7,90.2,65.4,-57.2,32.9,16.7,8.1,624,0.869,,42.6,57.4
190,4:59:48.5 PM,0:01:58.645000,28.2,4.21,8.9,206,438,474,-6.4,55.2,94,62.3,-58.3,35.7,20.3,11.4,674,0.931,,43.7,56.3
191,4:59:50.6 PM,0:02:00.430000,27.8,4.15,8.8,252,544,583,-11.1,51.4,91.5,68.1,-58.1,33.4,13.3,10.1,681,0.945,,43.8,56.2
192,4:59:52.8 PM,0:01:59.441000,28.5,4.19,9.5,238,501,558,-5.1,55,91.2,64.8,-55.2,35.9,15.7,10.8,660,0.902,,42.9,57.1
193,4:59:54.9 PM,0:01:57.247000,27.6,4.26,9.7,200,434,513,3.7,68,87.8,63.2,-56.1,31.8,18.6,6.1,673,0.959,,44.1,55.9
194,4:59:57.1 PM,0:01:55.621000,29.6,4.32,8.6,205,414,508,-0.2,60.8,93.9,55.1,-57.3,36.6,25.7,13.1,654,0.885,,43.7,56.3
195,4:59:59.1 PM,0:01:55.132000,26.8,4.34,9.2,174,389,450,-2.8,60.1,86.8,58,-54.9,31.8,20.5,8.2,647,0.976,,43.7,56.3
196,5:00:01.3 PM,0:01:55.424000,28,4.33,9.1,209,447,518,-7.2,57.6,87.2,66.4,-57.4,29.8,13,7.8,653,1.048,,48.9,51.1
197,5:00:03.5 PM,0:01:57.071000,29,4.27,8.8,199,412,494,2.5,66.6,87.3,55.2,-55.7,31.6,25.1,7.1,664,0.974,,47,53
198,5:00:05.5 PM,0:01:59.621000,29,4.18,8.6,153,317,396,3.9,65.6,85.9,48.2,-52.5,33.4,27.2,10.6,662,0.898,,43.4,56.6
199,5:00:07.6 PM,0:02:01.276000,27.4,4.12,8.6,142,310,386,-4.1,56.1,92.6,49.2,-56.1,36.5,28.7,14.7,632,0.929,,42.4,57.6
200,5:00:09.8 PM,0:02:02.642000,28.2,4.08,8.8,229,488,554,-2.5,58.8,92.3,68.2,-56.7,35.6,13.7,10.4,639,0.943,,44.3,55.7
201,5:00:11.9 PM,0:02:03.131000,27.8,4.06,9.3,215,465,498,-6.8,54,92.3,68.5,-56.7,35.6,13.4,10.4,698,0.991,,45.9,54.1
202,5:00:14.1 PM,0:02:01.336000,28.2,4.12,9,190,405,471,0.5,60.5,94.6,56,-56.7,37.9,24.3,14.2,671,0.927,,43.5,56.5
203,5:00:16.2 PM,0:02:01.010000,28.2,4.13,8.7,238,508,564,-10.6,53,89.3,67.5,-57.9,31.4,13.8,7.9,635,0.945,,44.4,55.6
204,5:00:18.4 PM,0:02:00.113000,27.6,4.16,8.9,227,494,518,-8.3,51.3,93.4,65.1,-56.2,37.1,15.8,12.4,632,0.946,,43.5,56.5
205,5:00:20.5 PM,0:01:59.377000,28.4,4.19,8.8,231,488,576,-2.9,59.1,89.2,62.4,-55.6,33.6,17.1,9.7,700,0.929,,43.9,56.1
206,5:00:22.6 PM,0:01:59.992000,28,4.17,9.3,153,328,443,7.7,70.7,86.1,46.2,-53.2,32.9,30.9,9,669,0.945,,44,56
207,5:00:24.8 PM,0:01:59.643000,28.6,4.18,8.9,225,471,513,0.9,62.1,89.3,65.8,-54.6,34.7,15.3,8.1,629,0.914,,43.6,56.4
208,5:00:26.9 PM,0:01:58.128000,28.3,4.23,9.4,230,488,574,-8.2,52.8,91.1,65.3,-56.3,34.8,15.4,10.3,625,0.916,,43.2,56.8
209,5:00:29.0 PM,0:01:56.805000,28.6,4.28,9.1,202,423,482,-7,54.4,90.4,59.3,-56.1,34.3,20.8,10.3,658,0.975,,46.5,53.5
210,5:00:31.1 PM,0:01:55.644000,28,4.32,9.5,162,348,394,-9.1,51.8,94.1,61.2,-57.9,36.2,17.7,15.1,604,0.886,,41.3,58.7
211,5:00:33.2 PM,0:01:55.359000,28.4,4.33,8.6,239,506,578,-7.9,53.2,89.9,64.1,-55.7,34.1,15.2,10.6,648,1.021,,48.3,51.7
212,5:00:35.4 PM,0:01:56.651000,28,4.29,8.8,188,402,489,-0.6,60.7,90.8,55.6,-55.6,35.1,22.8,12.3,648,0.9,,42,58
213,5:00:37.5 PM,0:01:57.634000,27.8,4.25,9.5,196,424,514,1.8,65,88.6,65.1,-55.8,32.8,14.6,8.9,653,0.884,,40.9,59.1
214,5:00:39.7 PM,0:01:57.164000,28.4,4.27,9.4,235,497,554,-9.6,52,90.7,66.1,-56.8,33.9,15.6,9,624,1.035,,48.9,51.1
215,5:00:41.8 PM,0:01:58.486000,28.6,4.22,8.8,166,349,402,7.3,71.4,91,53.7,-57.6,33.4,27.7,9.6,695,0.871,,41.5,58.5
216,5:00:43.9 PM,0:01:54.943000,27.4,4.35,9.9,238,521,577,-3.4,59.2,93.1,68,-58.6,34.5,15.7,9.3,640,0.961,,43.9,56.1
217,5:00:46.1 PM,0:01:53.980000,28.2,4.39,9,196,417,479,0.9,62.9,90.9,62.8,-56.3,34.6,18.6,9.6,660,0.917,,43,57
218,5:00:48.2 PM,0:01:55.464000,28.6,4.33,9.2,179,375,482,-0.2,60.8,88.3,54.1,-53.9,34.4,22.1,12.1,689,0.855,,40.7,59.3
219,5:00:50.3 PM,0:01:54.757000,27.8,4.36,9.1,220,474,532,-4.7,58.9,88.5,65.5,-56.8,31.7,14.9,8.1,644,0.916,,42.4,57.6
220,5:00:52.5 PM,0:01:56.269000,27.4,4.3,9.3,225,493,544,-4.4,58.3,90.5,65.8,-57.2,33.3,14.4,10.3,658,0.96,,43.8,56.2
221,5:00:54.7 PM,0:01:57.001000,28.4,4.27,9.4,187,396,484,1,62.2,92,53,-56.2,35.8,27.2,11.8,664,0.9,,42.6,57.4
222,5:00:56.8 PM,0:01:56.157000,27.2,4.3,9.5,206,454,522,1,60.8,93.3,66.8,-55.7,37.6,14.5,12,683,0.944,,42.8,57.2
223,5:00:59.0 PM,0:01:56.294000,27.4,4.3,9.4,253,553,597,-6.1,54,96.7,67.8,-58.4,38.3,14.4,14.5,631,0.929,,42.4,57.6
224,5:01:01.2 PM,0:01:56.267000,27.2,4.3,9.2,223,492,551,-5.4,54.9,94.1,65.5,-57.1,37,16.5,12.1,687,1.005,,45.6,54.4
225,5:01:03.4 PM,0:01:57.451000,27.8,4.26,9,224,484,523,1.4,63.4,90.6,65,-56,34.6,17.1,8.4,679,0.901,,41.7,58.3
226,5:01:05.5 PM,0:01:57.644000,27.8,4.25,9.4,254,549,610,-0.4,62.2,91.8,66.2,-57.4,34.4,17.3,8.3,664,0.883,,40.9,59.1
227,5:01:07.7 PM,0:01:57.867000,27.8,4.24,9.4,150,325,372,-3.2,56.3,91.8,49.5,-54.9,36.9,28.3,14,702,0.915,,42.4,57.6
228,5:01:09.8 PM,0:01:57.529000,28.8,4.25,9.1,197,410,475,-3.1,60.5,87.1,62.1,-55.8,31.3,14.6,10.5,601,0.87,,41.7,58.3
229,5:01:11.9 PM,0:01:55.444000,26.7,4.33,9.7,195,438,471,1.3,65.7,89.8,63.5,-57.7,32.1,19.8,6.4,604,0.975,,43.3,56.7
230,5:01:14.2 PM,0:01:55.800000,28.8,4.32,9,168,349,453,3.1,65.3,89.6,50.1,-55.5,34.1,29.8,9.6,662,0.959,,46,54
231,5:01:16.3 PM,0:01:55.664000,28,4.32,8.9,191,411,512,3.6,63.5,92.7,59.7,-55.2,37.5,20,13,678,0.869,,40.5,59.5
232,5:01:18.4 PM,0:01:56.685000,27,4.29,9.6,173,385,470,-2.6,61,88.3,58.6,-56.5,31.8,21.5,8.2,661,0.946,,42.6,57.4
233,5:01:20.6 PM,0:01:57.804000,28.4,4.24,9.2,195,412,475,-1.3,61.7,91.2,58.9,-57.6,33.6,20.1,12.2,659,0.855,,40.4,59.6
234,5:01:22.7 PM,0:01:57.955000,28.4,4.24,9.3,230,486,555,-0.3,62.5,88.3,65,-55.4,32.8,15,8.3,597,0.868,,41,59
235,5:01:24.9 PM,0:01:57.938000,27,4.24,9.9,217,481,595,-9.6,52.6,85.8,59.7,-54.7,31.1,16.7,9.4,641,0.96,,43.2,56.8
236,5:01:27.1 PM,0:01:54.797000,29,4.36,9.1,215,445,551,-6.4,56.6,88.5,61.3,-56.5,32,18.5,8.7,650,0.945,,45.7,54.3
237,5:01:29.2 PM,0:01:54.007000,29.2,4.39,8.9,212,435,489,-7.4,53.7,91.1,58.4,-56.3,34.8,19,13.7,599,0.84,,40.9,59.1
238,5:01:31.2 PM,0:01:54.384000,28.4,4.37,8.7,213,449,572,-9.4,52.3,86.4,65.3,-54.6,31.8,12.1,9,627,0.914,,43.2,56.8
239,5:01:33.3 PM,0:01:55.039000,27.2,4.35,9.3,193,426,495,-11.7,48.9,86.5,59.6,-54.1,32.4,17.2,9.8,650,1.023,,46.3,53.7
240,5:01:35.5 PM,0:01:57.157000,28,4.27,9.3,124,265,365,2.6,67.4,84.8,42,-54.6,30.3,32.6,10.2,703,1.02,,47.6,52.4
241,5:01:37.7 PM,0:01:58.885000,27.4,4.21,8.6,205,449,533,0.2,64.5,87.1,66.1,-55.9,31.1,12.5,8.4,668,1.02,,46.6,53.4
242,5:01:39.9 PM,0:01:59.732000,29.6,4.18,8.5,190,385,462,1,61.7,89.7,55.7,-54.3,35.4,18.4,15.6,609,0.841,,41.5,58.5
243,5:01:41.9 PM,0:01:59.624000,27.6,4.18,9.3,214,466,543,-4.5,56,90.4,63.5,-55.2,35.3,16.8,10.1,563,0.917,,42.1,57.9
244,5:01:44.1 PM,0:01:59.116000,28.2,4.2,9,223,476,571,-11.4,50,89.7,65.3,-56.2,33.4,13.5,11,643,0.934,,43.8,56.2
245,5:01:46.2 PM,0:01:59.361000,28.4,4.19,9,231,487,578,-0.5,60.7,91.2,58.9,-55.9,35.3,21.8,10.5,695,0.899,,42.6,57.4
246,5:01:48.3 PM,0:01:58.593000,28.7,4.22,8.8,142,296,385,-0.5,61.5,84.4,48.6,-52.4,32,26.7,9.1,664,0.93,,44.6,55.4
247,5:01:50.4 PM,0:01:59.336000,28.2,4.19,8.4,208,442,542,-0.4,62.7,84.2,58.4,-53.2,31,16.7,9.1,619,0.899,,42.2,57.8
248,5:01:52.5 PM,0:02:00.873000,29.4,4.14,8.2,246,502,588,-2.6,58.9,88.8,66,-54.9,33.9,13.5,9.3,583,0.87,,42.6,57.4
249,5:01:54.6 PM,0:02:02.328000,28.8,4.09,8.4,217,452,546,-0.1,60,89.2,57.8,-53.6,35.6,16.4,14.9,660,0.885,,42.4,57.6
250,5:01:56.6 PM,0:02:02.873000,28.6,4.07,8.8,227,477,596,-4.2,57.2,87.9,62.1,-54.5,33.4,16.2,9.7,660,1.005,,47.9,52.1
251,5:01:58.7 PM,0:02:02.028000,27.8,4.1,9.4,240,518,603,-6.3,56.3,87,64.5,-55.3,31.7,14.7,7.8,610,0.939,,43.5,56.5
252,5:02:00.9 PM,0:01:59.614000,28.6,4.18,9.1,252,530,609,-3.9,58.2,90.6,67,-56.6,33.9,14.3,9.3,635,0.884,,42.1,57.9
253,5:02:03.0 PM,0:01:57.146000,27.6,4.27,9.5,234,510,611,-2.1,63,89.3,67.1,-58.2,31,16.1,6,659,1.021,,46.9,53.1
254,5:02:05.2 PM,0:01:55.073000,28.6,4.35,9.2,242,508,571,-2.4,62.7,88.6,65.5,-57.9,30.7,15.5,7.6,630,0.915,,43.6,56.4
255,5:02:07.3 PM,0:01:54.916000,28.8,4.35,8.6,241,502,623,-5.1,59.2,86.4,66.8,-56.2,30.2,12.4,7.2,627,0.899,,43.1,56.9
256,5:02:09.4 PM,0:01:56.697000,27.6,4.28,9.1,218,474,564,-9.2,55,88.5,59.5,-57.9,30.6,15.7,13.3,649,0.973,,44.7,55.3
257,5:02:11.5 PM,0:01:57.518000,29.6,4.25,8.3,259,524,631,-4.6,59.4,88,63.4,-56.9,31.1,14.8,9.8,663,0.946,,46.7,53.3
258,5:02:13.6 PM,0:01:59.410000,27.6,4.19,9.1,264,573,622,-7.9,56,89.6,67.2,-58.1,31.5,14.5,7.9,614,1.021,,47,53
259,5:02:15.7 PM,0:02:01.067000,28.8,4.13,8.6,267,557,622,-5,58.4,90,68.1,-57.6,32.4,15.7,6.1,648,0.96,,46.1,53.9
260,5:02:17.8 PM,0:02:00.054000,29.4,4.16,9,267,545,609,-6.3,57.1,89.7,67.4,-57.5,32.2,14.4,7.9,652,0.886,,43.4,56.6
261,5:02:19.9 PM,0:01:58.262000,28.6,4.23,9.7,241,506,562,-5.7,56.6,90.8,65,-57.1,33.7,16.4,9.4,586,0.915,,43.6,56.4
262,5:02:22.0 PM,0:01:54.381000,27.2,4.37,10.4,237,522,591,-8.6,54.9,90.4,66.4,-58.2,32.2,15.9,8.1,611,0.99,,44.9,55.1
263,5:02:24.2 PM,0:01:51.503000,28.6,4.48,9.3,261,547,601,-8.2,55.8,90.1,67.7,-58.5,31.6,14.6,7.8,619,1.048,,49.9,50.1
264,5:02:26.3 PM,0:01:49.779000,30.3,4.55,8.6,273,540,606,-5.1,58.1,90,65.3,-57.3,32.7,15.1,9.6,655,0.899,,45.4,54.6
265,5:02:28.3 PM,0:01:50.893000,28.6,4.51,9,224,471,534,-2.8,58.9,91.6,64.1,-56.7,34.8,15.4,12.1,703,0.961,,45.8,54.2
266,5:02:30.4 PM,0:01:53.311000,29,4.41,8.9,228,471,574,2.1,66.2,89,65.1,-56.7,32.3,15.8,8.1,729,0.917,,44.3,55.7
267,5:02:32.4 PM,0:01:55.696000,28.6,4.32,9.2,243,511,590,-3.7,57.1,93.6,65.6,-57.2,36.4,15,13,652,0.87,,41.4,58.6
268,5:02:34.5 PM,0:01:56.315000,28,4.3,9.6,212,455,526,-6.9,56.3,91.2,65,-58.2,32.9,17.5,8.7,666,0.977,,45.5,54.5
269,5:02:36.7 PM,0:01:56.035000,28.4,4.31,9.2,230,487,575,-3.7,56.3,90.9,62.9,-54.9,36.1,15.9,12.2,648,0.915,,43.3,56.7
270,5:02:38.8 PM,0:01:54.594000,28.8,4.36,9.5,218,455,552,-4.6,56.7,93.3,60.5,-57.4,35.8,19,13.8,639,0.856,,41,59
271,5:02:40.9 PM,0:01:52.902000,28.4,4.43,9.4,268,567,636,-10.2,51.6,90.2,67.6,-56.8,33.4,14.4,8.2,678,0.869,,41.1,58.9
272,5:02:43.0 PM,0:01:52.734000,28.1,4.44,9.3,247,526,618,-9.4,51.9,90.8,64.2,-56.5,34.3,15.1,11.5,693,0.9,,42.2,57.8
273,5:02:45.1 PM,0:01:52.890000,27.8,4.43,9.4,260,561,604,-11.9,50,90.4,67.6,-57.1,33.3,12.1,10.8,674,0.897,,41.5,58.5
274,5:02:47.3 PM,0:01:53.618000,28.4,4.4,9.1,215,455,562,-6.2,55.2,89.5,58.5,-55.6,33.9,18,13,682,0.854,,40.4,59.6
275,5:02:49.4 PM,0:01:55.878000,28.6,4.31,9,240,505,608,-9.2,54.9,88.5,65.2,-57.8,30.7,13.8,9.6,649,0.885,,42.1,57.9
276,5:02:51.5 PM,0:01:57.358000,28.6,4.26,9,232,488,560,-11.4,49.3,93.1,65.5,-57.4,35.8,14.3,13.3,632,0.885,,42.1,57.9
277,5:02:53.6 PM,0:01:57.594000,28.6,4.25,9,249,524,625,-6,55.5,91.8,66,-56.9,34.8,13.4,12.4,623,0.915,,43.6,56.4
278,5:02:55.7 PM,0:01:57.948000,28.8,4.24,8.9,263,548,644,-6.2,55.5,91.1,66.5,-56.7,34.4,14.2,10.3,669,0.944,,45.3,54.7
279,5:02:57.8 PM,0:01:56.391000,29.2,4.3,9.1,230,472,547,-6.9,55.6,89.1,62,-56.5,32.6,18,9.2,697,0.9,,43.8,56.2
280,5:02:59.8 PM,0:01:55.222000,30.3,4.34,8.6,287,567,636,-5.6,55.8,90.8,67.8,-56.3,34.5,14.5,8.5,640,0.914,,46.2,53.8
281,5:03:01.8 PM,0:01:55.025000,30.3,4.35,8.8,286,567,637,-7.4,56.3,88.4,66.6,-57.2,31.2,14.7,7.1,666,0.885,,44.7,55.3
282,5:03:03.8 PM,0:01:54.053000,30.5,4.38,8.7,277,544,643,-3.2,58.1,90.1,65.2,-55.5,34.6,16.5,8.3,666,0.898,,45.7,54.3
283,5:03:05.8 PM,0:01:53.413000,30.3,4.41,8.9,237,469,545,-5,57,90.6,64.3,-56.7,33.9,17.6,8.6,668,0.84,,42.4,57.6
284,5:03:07.7 PM,0:01:53.333000,29.4,4.41,9.1,266,542,640,-5.7,56.4,88.8,63.6,-55.8,33,15.3,9.9,641,0.884,,43.3,56.7
285,5:03:09.8 PM,0:01:52.838000,29.9,4.43,9.2,198,397,442,-1.5,59.9,90.8,54.7,-55.9,34.9,24.3,11.8,675,0.914,,45.5,54.5
286,5:03:11.8 PM,0:01:52.463000,29.8,4.45,9.1,278,559,631,-8,51.9,93.1,65.7,-56.3,36.8,15,12.4,632,0.869,,43.2,56.8
287,5:03:13.8 PM,0:01:51.746000,29.4,4.47,9.3,252,515,586,-8.3,55.1,91.4,67.6,-58.7,32.8,15,8.9,664,0.931,,45.6,54.4
288,5:03:15.8 PM,0:01:51.667000,29,4.48,9.4,284,589,692,-5.7,58.9,88.3,67.2,-57.7,30.6,12.6,8.5,676,0.975,,47.1,52.9
289,5:03:17.9 PM,0:01:51.377000,29.6,4.49,8.9,226,457,532,-4.2,60.1,87.6,64.2,-56.9,30.8,17.2,6.2,652,1.019,,50.3,49.7
290,5:03:19.9 PM,0:01:51.899000,29.4,4.47,9.3,247,503,577,-9.7,55.1,90.8,60.9,-59.8,31,22.1,7.8,627,1.021,,50,50
291,5:03:22.0 PM,0:01:52.354000,30.3,4.45,8.7,315,624,671,-7.9,55.7,88.3,69.5,-57.1,31.2,13.2,5.5,624,0.961,,48.5,51.5
