Athlete,Unspecified,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,10,,,,,,,,,,,,,,,,,,,,
Start Time,5:09:17.9 PM,,,,,,,,,,,,,,,,,,,,
End Time,5:21:18.7 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:12:00.7,,,,,,,,,,,,,,,,,,,,
Distance,3015 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
131,5:13:41.2 PM,0:02:05.412000,29.9,3.99,7.9,139,279,374,-19,41.3,78.9,43.8,-51.6,27.3,16.8,18.3,624,0.901,,44.8,55.2
132,5:13:43.2 PM,0:02:07.708000,30.6,3.92,7.2,172,338,418,-16.2,44.1,77.9,48.6,-50.6,27.4,13.4,16,571,1.005,,51.2,48.8
133,5:13:45.2 PM,0:02:08.593000,30.5,3.89,8.1,197,386,516,-18.7,42.6,78.4,49.8,-52.1,26.3,14.4,14.1,619,0.958,,48.7,51.3
134,5:13:47.1 PM,0:02:07.839000,29.4,3.91,8.3,181,370,471,-20.1,40.2,77.2,50.9,-51.2,26,13.5,12.8,628,0.901,,44.1,55.9
135,5:13:49.2 PM,0:02:05.325000,29.8,3.99,8.6,160,322,432,-16,45.9,78.8,45.9,-52.2,26.6,17.2,15.7,689,0.917,,45.6,54.4
136,5:13:51.2 PM,0:02:02.973000,29.9,4.07,8.6,149,300,409,-18.9,42.6,81,44.7,-53.4,27.6,18.1,18.2,621,0.898,,44.7,55.3
137,5:13:53.2 PM,0:01:59.272000,29.8,4.19,8.5,168,339,448,-18.2,41,76.8,47.5,-49.7,27.1,13.9,15.3,614,0.96,,47.7,52.3
138,5:13:55.2 PM,0:01:59.222000,29.4,4.19,8.3,183,373,461,-19,41.5,78.9,50.8,-51.7,27.2,12.8,15.3,626,1.035,,50.7,49.3
139,5:13:57.2 PM,0:02:00.474000,30.3,4.15,7.7,186,367,464,-18.3,42.6,77.4,49.5,-51.2,26.1,13.6,14.3,648,0.989,,50,50
140,5:13:59.2 PM,0:02:02.739000,29.4,4.07,7.8,173,353,469,-19.6,41.5,78.1,47.6,-52,26.1,15,15.4,697,1.035,,50.7,49.3
141,5:14:01.3 PM,0:02:05.507000,30.1,3.98,7.7,173,345,452,-22.4,37.3,78.6,49.3,-51.7,26.9,13.8,15.5,690,1.033,,51.8,48.2
142,5:14:03.2 PM,0:02:06.738000,30.5,3.95,8,176,346,461,-16.7,45.2,78.3,47.9,-52.1,26.1,14.5,15.9,621,0.959,,48.8,51.2
143,5:14:05.2 PM,0:02:07.187000,29.6,3.93,7.8,159,322,446,-20.9,41.3,80.4,46.7,-54.1,26.3,17.8,16,663,0.916,,45.2,54.8
144,5:14:07.2 PM,0:02:06.912000,30.1,3.94,8,189,377,479,-24,36.7,77.7,51.4,-52.5,25.2,12.5,13.8,653,1.022,,51.2,48.8
145,5:14:09.2 PM,0:02:05.892000,29.7,3.97,8.4,169,342,436,-25.2,35.3,79.3,46.8,-53.1,26.1,14.7,17.8,689,1.033,,51.1,48.9
146,5:14:11.3 PM,0:02:03.723000,30.1,4.04,8.6,209,417,518,-18.9,42.5,79,52.3,-52.5,26.5,14.1,12.6,668,0.991,,49.6,50.4
147,5:14:13.3 PM,0:02:02.242000,29.4,4.09,8.4,181,369,455,-21.7,39.1,78.8,50.7,-52.6,26.2,14.1,13.9,633,1.019,,50,50
148,5:14:15.3 PM,0:02:00.517000,29.4,4.15,8,170,347,446,-20.9,40,79.3,51.4,-52.6,26.6,15.1,12.8,659,1.019,,50,50
149,5:14:17.3 PM,0:01:59.603000,30.3,4.18,8.3,171,340,446,-18.1,41.6,77.9,48.6,-50.4,27.4,14.8,14.4,647,1.02,,51.5,48.5
150,5:14:19.3 PM,0:02:00.062000,29.8,4.16,8.2,162,325,395,-18.2,40.4,77.1,48.4,-49.4,27.8,14.2,14.5,633,1.006,,50,50
151,5:14:21.3 PM,0:02:03.001000,30.1,4.06,7.6,171,340,429,-16,43,74.9,48.4,-48.2,26.8,13,13.6,701,0.975,,48.9,51.1
152,5:14:23.3 PM,0:02:05.410000,29.6,3.99,8,161,326,409,-13.6,47.7,77.4,47.1,-50.5,26.9,15.5,14.7,672,1.004,,49.6,50.4
153,5:14:25.3 PM,0:02:04.769000,29.2,4.01,8.4,180,371,476,-15.6,44.9,76.5,51.6,-49.9,26.6,12.2,12.7,662,0.946,,46,54
154,5:14:27.4 PM,0:02:05.184000,30.3,3.99,8,179,353,455,-22.1,36.6,76.4,49.1,-50.1,26.3,15,12.3,671,1.004,,50.7,49.3
155,5:14:29.4 PM,0:02:04.812000,30.3,4.01,8,213,422,525,-22.6,38.6,78.9,51.7,-53.1,25.9,15.4,11.9,611,0.961,,48.5,51.5
156,5:14:31.4 PM,0:02:03.265000,30.3,4.06,7.9,184,365,484,-17.9,45,79.9,48.8,-53.8,26.1,17,14.1,684,0.946,,47.8,52.2
157,5:14:33.3 PM,0:02:02.833000,28.8,4.07,8.5,158,329,435,-16.8,44.1,77.6,47.3,-51,26.6,13.1,17.2,673,1.05,,50.4,49.6
158,5:14:35.4 PM,0:02:02.204000,30.8,4.09,8.5,171,334,441,-15.1,48.4,78.9,45.9,-53.3,25.6,16.7,16.4,684,0.991,,50.8,49.2
159,5:14:37.4 PM,0:02:01.729000,29.7,4.11,8.2,168,339,441,-19.5,43.7,80.3,48.5,-54.6,25.8,17.6,14.2,642,1.004,,49.6,50.4
160,5:14:39.4 PM,0:02:01.432000,28.6,4.12,8.6,162,339,423,-16.9,46,79.3,49.2,-53.4,25.9,14.7,15.4,646,1.019,,48.5,51.5
161,5:14:41.5 PM,0:02:00.064000,29.4,4.16,9.1,173,354,463,-20.9,40.4,79.8,48.4,-53.1,26.6,11.9,19.5,624,1.006,,49.3,50.7
162,5:14:43.5 PM,0:01:58.137000,30.5,4.23,8,122,239,340,-14.7,45.6,75.2,40.2,-49.1,26.1,17,17.9,681,0.899,,45.8,54.2
163,5:14:45.5 PM,0:02:00.100000,29.8,4.16,8,173,347,461,-20.9,41.2,81.9,46.5,-54.7,27.3,18.3,17.1,669,0.901,,44.8,55.2
164,5:14:47.5 PM,0:02:00.319000,29.4,4.16,8.4,167,341,459,-19.4,41.1,75.8,46.6,-50.5,25.3,12.6,16.5,615,1.021,,50.1,49.9
165,5:14:49.6 PM,0:02:00.198000,30.5,4.16,7.9,158,311,413,-20.6,40.7,80.1,45.2,-53.1,26.9,18.8,16.1,612,0.853,,43.4,56.6
166,5:14:51.5 PM,0:02:03.730000,29.4,4.04,8,144,293,399,-17.6,42.1,75.9,42.3,-49.6,26.3,14,19.5,625,0.958,,47,53
167,5:14:53.6 PM,0:02:04.239000,30.3,4.02,8.1,156,309,417,-18.2,41.5,77.2,46.6,-50.2,26.9,15.3,15.3,642,0.839,,42.4,57.6
168,5:14:55.5 PM,0:02:03.173000,29.6,4.06,8.4,166,336,457,-22.9,36.1,77.8,46.5,-51,26.8,13.3,18,654,0.947,,46.8,53.2
169,5:14:57.6 PM,0:02:04.275000,30.1,4.02,8.1,161,322,443,-18,41.6,77.6,45.8,-50.3,27.3,14.2,17.6,662,0.944,,47.3,52.7
170,5:14:59.6 PM,0:02:03.533000,30.3,4.05,8,137,271,355,-22.2,35.2,75.6,44.9,-48.8,26.8,15.3,15.4,664,0.9,,45.5,54.5
171,5:15:01.5 PM,0:02:02.027000,29.6,4.1,8.5,131,266,387,-19.1,41.9,78.8,43.5,-52.1,26.7,18.1,17.1,608,0.929,,45.9,54.1
172,5:15:03.6 PM,0:02:02.394000,30.1,4.09,8.1,151,301,370,-13.9,48.6,77.8,44.2,-51.7,26,15.6,18,595,0.899,,45.1,54.9
173,5:15:05.6 PM,0:02:02.809000,28.8,4.07,8.4,174,363,467,-16.9,45.7,77.9,48.9,-52.6,25.4,13.3,15.7,619,1.007,,48.3,51.7
174,5:15:07.6 PM,0:02:03.103000,30.1,4.06,8.1,168,335,445,-13.2,47.5,76.3,46.9,-49.5,26.8,13.5,15.9,682,0.96,,48.1,51.9
175,5:15:09.6 PM,0:02:03.749000,30.3,4.04,7.7,150,297,392,-16.2,43,75.8,43.9,-48.8,26.9,14.7,17.2,637,1.006,,50.8,49.2
176,5:15:11.6 PM,0:02:05.154000,30.1,4,7.7,151,300,418,-18.9,39.5,75.9,46,-48.9,26.9,15.1,14.8,610,0.84,,42.1,57.9
177,5:15:13.6 PM,0:02:06.249000,29.4,3.96,7.7,154,314,424,-21.4,37.3,75.2,45.1,-49.5,25.7,14,16.1,607,1.018,,49.9,50.1
178,5:15:15.7 PM,0:02:08.058000,29.9,3.9,8,162,326,444,-15.1,45.5,76.6,44.4,-50,26.6,15.5,16.7,584,1.019,,50.7,49.3
179,5:15:17.7 PM,0:02:08.764000,30.8,3.88,7.9,167,326,414,-16.1,44.7,78.7,47.3,-51.3,27.4,16.1,15.3,635,0.975,,50,50
180,5:15:19.6 PM,0:02:07.792000,29.6,3.91,8,181,367,454,-22,38.5,78.4,49.9,-52.2,26.2,14.2,14.2,659,1.006,,49.7,50.3
181,5:15:21.6 PM,0:02:06.977000,30.3,3.94,8.2,205,406,550,-16.3,45.4,78.3,50.1,-51.9,26.4,14.5,13.7,660,0.974,,49.2,50.8
182,5:15:23.6 PM,0:02:03.405000,31,4.05,8.4,182,353,452,-19.3,40.1,76.4,50.1,-49.9,26.5,13.9,12.5,605,0.841,,43.4,56.6
183,5:15:25.6 PM,0:02:00.441000,30.3,4.15,8.7,185,367,481,-18.6,42.4,78,48.9,-51.6,26.4,13.7,15.5,613,0.96,,48.5,51.5
184,5:15:27.5 PM,0:01:58.513000,30.3,4.22,8.7,177,351,455,-23.9,37.1,80.4,50.6,-53.7,26.7,16.6,13.3,658,0.84,,42.4,57.6
185,5:15:29.5 PM,0:01:55.311000,29.6,4.34,9,186,377,490,-17.9,43.2,78.2,51.7,-51.7,26.5,13,13.4,642,1.004,,49.6,50.4
186,5:15:31.5 PM,0:01:53.049000,30.3,4.42,9,215,426,562,-17.9,43.8,78.3,51.1,-52.2,26,13.6,13.6,681,0.96,,48.5,51.5
187,5:15:33.5 PM,0:01:52.688000,31,4.44,8.6,206,398,476,-18.1,44.4,80.7,52.1,-53.9,26.8,15.3,13.3,613,0.928,,48,52
188,5:15:35.5 PM,0:01:52.540000,29.9,4.44,8.6,160,322,426,-17.4,41.9,76.6,46,-49.4,27.1,15.7,14.9,606,0.99,,49.3,50.7
189,5:15:37.5 PM,0:01:54.097000,30.8,4.38,8,171,333,445,-17,42.6,76.5,47.5,-49.6,26.9,13.4,15.6,570,0.973,,49.9,50.1
190,5:15:39.4 PM,0:01:56.798000,29.8,4.28,8,176,354,486,-14.2,47.3,77.3,48.9,-50.7,26.6,15,13.5,621,0.885,,44,56
191,5:15:41.4 PM,0:01:59.381000,31.2,4.19,7.6,178,342,447,-17.6,44.1,78.9,49.7,-52.4,26.6,16,13.2,608,0.841,,43.8,56.2
192,5:15:43.3 PM,0:02:02.026000,30.1,4.1,8.1,192,383,485,-22,37.5,77.4,50.9,-51.1,26.4,12,14.5,631,1.004,,50.4,49.6
193,5:15:45.3 PM,0:02:03.382000,31.5,4.05,7.6,172,327,420,-18.1,42.1,78.2,47.7,-51.1,27.1,15.7,14.8,631,0.869,,45.6,54.4
194,5:15:47.2 PM,0:02:03.477000,31.2,4.05,7.6,163,313,421,-17.4,41.5,75.7,45,-48.7,26.9,15.3,15.3,612,0.989,,51.5,48.5
195,5:15:49.2 PM,0:02:02.950000,30.8,4.07,8,182,354,480,-16.8,44,77.8,48.5,-51,26.8,14.7,14.5,633,0.961,,49.3,50.7
196,5:15:51.1 PM,0:02:01.945000,30.8,4.1,7.9,170,332,451,-15.4,44.7,75.6,48.7,-49.2,26.4,13.8,13,612,0.93,,47.7,52.3
197,5:15:53.1 PM,0:02:01.432000,30.8,4.12,7.9,174,340,468,-19.1,39.3,74.9,45.8,-48.6,26.3,13.1,15.9,625,0.974,,50,50
198,5:15:55.0 PM,0:02:00.552000,30.8,4.15,8.3,186,363,478,-19.2,41.1,77.4,49,-51,26.4,13.2,15.2,596,1.006,,51.6,48.4
199,5:15:57.0 PM,0:01:59.504000,30.3,4.18,8.7,207,410,517,-14.1,48.4,77.9,51.5,-51.8,26.1,13.6,12.8,655,1.004,,50.7,49.3
200,5:15:58.9 PM,0:01:58.685000,32,4.21,8.1,195,365,474,-22.9,34.8,76.3,49.4,-49.5,26.8,12.1,14.7,611,0.976,,52,48
201,5:16:00.8 PM,0:01:57.713000,30.5,4.25,8.1,147,289,388,-16.8,41.5,74.3,45.4,-47.6,26.6,14.8,14,655,0.901,,45.9,54.1
202,5:16:02.8 PM,0:01:57.779000,31,4.25,8.5,159,307,434,-16,43.7,76.4,47,-49.4,27,14.9,14.5,659,0.839,,43.4,56.6
203,5:16:04.7 PM,0:01:57.587000,31,4.25,8.2,201,389,505,-21.3,38.4,78.1,50.6,-51.3,26.8,12.9,14.6,610,0.96,,49.6,50.4
204,5:16:06.7 PM,0:01:58.331000,30.8,4.23,8.3,177,345,458,-18.4,42.3,77.6,47.9,-51.2,26.4,14.1,15.6,572,0.931,,47.8,52.2
205,5:16:08.6 PM,0:01:57.601000,30.3,4.25,8.5,195,386,523,-19.6,41.5,78.8,50.7,-52.2,26.6,12.6,15.5,631,0.87,,43.9,56.1
206,5:16:10.6 PM,0:01:56.420000,30.1,4.29,8.3,172,343,466,-16.9,44.6,78.1,48.3,-51.8,26.3,14.9,14.9,659,0.976,,48.9,51.1
207,5:16:12.6 PM,0:01:57.893000,30.3,4.24,8.1,158,313,437,-15.1,46.8,79.6,46.5,-52.3,27.3,18,15.1,669,1.005,,50.8,49.2
208,5:16:14.6 PM,0:01:59.114000,30.1,4.2,8.2,170,338,446,-18.4,39.9,79,47.8,-49.9,29.1,14.1,17.1,658,0.855,,42.9,57.1
209,5:16:16.6 PM,0:02:00.043000,29.9,4.17,8.1,184,370,491,-10.6,52,76.8,49.9,-50.5,26.3,12.2,14.7,575,0.959,,47.7,52.3
210,5:16:18.6 PM,0:02:01.443000,30.3,4.12,8,185,366,472,-21.9,37.7,77.9,49.5,-51.3,26.6,13.6,14.8,605,0.991,,50,50
211,5:16:20.5 PM,0:02:02.013000,30.8,4.1,8.3,172,335,467,-21.1,37.7,75.9,46.5,-49.7,26.2,13.2,16.2,622,0.854,,43.8,56.2
212,5:16:22.5 PM,0:02:01.112000,30.5,4.13,8.3,199,392,505,-21.6,38.8,78.6,51,-52.1,26.5,13.5,14.1,595,1.007,,51.2,48.8
213,5:16:24.5 PM,0:02:00.598000,31.3,4.15,8.4,218,418,532,-19,41.6,77.9,52.3,-51.4,26.5,13.7,11.9,589,0.915,,47.7,52.3
214,5:16:26.4 PM,0:02:00.020000,31,4.17,8,163,316,413,-13.8,45.3,74.6,45.9,-47.6,26.9,14.6,14,577,0.901,,46.5,53.5
215,5:16:28.3 PM,0:02:00.384000,30.8,4.15,7.8,162,316,435,-17.4,41,75.3,45.3,-48.3,26.9,13.8,16.1,598,0.992,,50.8,49.2
216,5:16:30.3 PM,0:02:01.717000,31.8,4.11,7.6,200,377,501,-21.7,38.2,77.9,49.3,-51.5,26.4,13.8,14.8,594,0.973,,51.6,48.4
217,5:16:32.2 PM,0:02:01.663000,30.3,4.11,8.3,169,335,429,-17.9,41.9,76.7,48.3,-50,26.7,13.6,14.9,629,0.989,,49.9,50.1
218,5:16:34.1 PM,0:02:02.292000,30.3,4.09,8.2,143,283,401,-15.6,43.7,75.3,43.3,-48.5,26.8,14.5,17.5,627,0.959,,48.4,51.6
219,5:16:36.1 PM,0:02:01.417000,32.3,4.12,7.7,178,331,455,-15.6,44.7,77.9,48.6,-50.4,27.4,16,13.3,639,0.78,,41.9,58.1
220,5:16:38.0 PM,0:02:00.087000,29.6,4.16,8.4,160,325,443,-15.2,45.4,77.7,47.5,-50.4,27.3,14.4,15.8,607,0.855,,42.2,57.8
221,5:16:40.0 PM,0:01:58.814000,31.2,4.21,8.2,152,291,412,-16.3,42.7,75.8,42.7,-48.6,27.1,15,18.1,635,0.914,,47.6,52.4
222,5:16:41.9 PM,0:01:59.364000,31,4.19,7.9,147,283,416,-17.1,41.8,74.8,43.2,-48.3,26.4,15.6,15.9,667,0.898,,46.5,53.5
223,5:16:43.9 PM,0:01:59.226000,30.5,4.19,8.1,189,371,501,-19.6,40.5,77.3,49.7,-50.9,26.3,12.5,15,607,0.9,,45.8,54.2
224,5:16:45.8 PM,0:01:59.999000,32,4.17,7.9,167,312,420,-18.5,43.7,79.9,45.6,-53.4,26.5,18.9,15.5,632,0.841,,44.9,55.1
225,5:16:47.7 PM,0:01:59.341000,30.3,4.19,8.7,143,283,401,-18.9,41.1,76.3,42.9,-50.3,25.9,14.5,18.9,614,0.989,,50,50
226,5:16:49.7 PM,0:01:58.434000,31.7,4.22,8.2,161,304,406,-18.8,40.5,76.4,44.3,-49.7,26.6,17.2,14.8,597,0.841,,44.5,55.5
227,5:16:51.6 PM,0:01:56.888000,32,4.28,8.3,169,317,443,-19.1,40.9,76.3,45.1,-50.3,25.9,15.8,15.3,607,0.826,,44.1,55.9
228,5:16:53.4 PM,0:01:56.052000,32,4.31,7.8,190,356,488,-19.6,40,76,46.1,-50,26,14.8,15.1,595,0.855,,45.6,54.4
229,5:16:55.3 PM,0:01:54.601000,32.8,4.36,7.9,213,391,540,-16.2,44.8,75.7,50,-50.1,25.6,13.2,12.5,569,0.901,,49.2,50.8
230,5:16:57.1 PM,0:01:54.384000,32.3,4.37,8,196,364,501,-15.6,45.4,76.1,48.9,-50.1,26,14,13.2,557,0.929,,50,50
231,5:16:59.0 PM,0:01:55.868000,33,4.32,7.6,193,351,490,-15.6,44.5,74.9,45.7,-48.9,26,14.5,14.6,614,0.887,,48.8,51.2
232,5:17:00.8 PM,0:01:56.759000,32.5,4.28,7.7,190,351,505,-16.3,43.7,74.4,47.4,-48.9,25.6,13.3,13.7,617,0.84,,45.6,54.4
233,5:17:02.7 PM,0:01:56.037000,32.3,4.31,8.8,197,366,517,-21.1,38.9,76.8,45.3,-50.9,25.8,14.7,16.7,585,0.945,,50.8,49.2
234,5:17:04.5 PM,0:01:54.157000,33,4.38,8.3,198,360,509,-18.4,42.1,75.7,48.4,-50.3,25.4,14.2,13.1,563,0.826,,45.5,54.5
235,5:17:06.3 PM,0:01:53.869000,33.6,4.39,7.6,193,344,490,-18.9,41.4,76.6,47.8,-50.6,26,15,13.8,604,0.779,,43.6,56.4
236,5:17:08.1 PM,0:01:51.671000,33.1,4.48,8.2,214,389,527,-19.6,41,76.2,47.9,-50.9,25.3,14.5,13.8,601,0.915,,50.4,49.6
237,5:17:09.9 PM,0:01:51.726000,33.3,4.48,7.3,221,398,547,-18.2,42.6,76,48.9,-50.6,25.4,13.6,13.5,576,0.855,,47.5,52.5
238,5:17:11.7 PM,0:01:52.964000,33.1,4.43,8,201,365,497,-18.4,41.6,75.7,49,-49.9,25.8,13.7,13.1,578,0.914,,50.4,49.6
239,5:17:13.6 PM,0:01:54.155000,33.6,4.38,8.2,209,373,515,-19.5,41.4,77.2,50.4,-51.4,25.8,13.7,13.1,556,0.78,,43.7,56.3
240,5:17:15.3 PM,0:01:53.772000,33.3,4.39,7.8,186,334,461,-16.2,44.6,75.1,45.3,-49.7,25.4,15.3,14.5,557,0.766,,42.6,57.4
241,5:17:17.1 PM,0:01:54.486000,32.2,4.37,8.5,205,381,536,-15.9,45.6,75.2,48,-50.2,25,12.8,14.4,556,0.887,,47.7,52.3
242,5:17:19.0 PM,0:01:53.174000,34.2,4.42,7.6,217,380,533,-21.1,38.7,76,48.8,-50.6,25.4,13.6,13.6,587,0.916,,52.2,47.8
243,5:17:20.8 PM,0:01:52.262000,32.3,4.45,8.3,192,357,477,-20.4,42.4,79.5,47.3,-54.1,25.4,19,13.2,600,0.838,,45.1,54.9
244,5:17:22.6 PM,0:01:52.741000,33.3,4.43,7.9,229,413,556,-17.8,44.1,78.1,50.7,-52.2,25.8,13.6,13.8,587,0.915,,50.8,49.2
245,5:17:24.4 PM,0:01:52.586000,32.8,4.44,8,214,392,550,-17.9,44,77.4,49.5,-51.9,25.5,14,13.9,594,0.931,,50.9,49.1
246,5:17:26.2 PM,0:01:52.711000,33.9,4.44,8,203,358,501,-15.1,45.6,74.4,46.2,-49.1,25.3,15.1,13.1,597,0.81,,45.8,54.2
247,5:17:28.0 PM,0:01:52.676000,32.8,4.44,7.9,215,394,537,-20.2,41,77.6,50,-52.1,25.5,15.4,12.1,596,0.884,,48.3,51.7
248,5:17:29.8 PM,0:01:53.503000,33.3,4.41,7.8,213,383,530,-16.8,44,76,49.1,-50.2,25.8,14.1,12.8,585,0.93,,51.7,48.3
249,5:17:31.6 PM,0:01:52.826000,33.3,4.43,8.6,184,332,485,-17.1,42.2,73.8,45.3,-48.2,25.6,13.9,14.6,586,0.84,,46.6,53.4
250,5:17:33.4 PM,0:01:51.533000,33.4,4.48,8.3,217,391,549,-19.2,41.9,76.1,49.1,-51.1,25,13.6,13.4,580,0.93,,51.7,48.3
251,5:17:35.2 PM,0:01:52.113000,33.9,4.46,7.7,230,406,553,-21.1,39,76.1,49.4,-50.8,25.3,12.3,14.4,552,0.915,,51.7,48.3
252,5:17:37.0 PM,0:01:52.829000,32.8,4.43,7.7,201,367,508,-22.1,37.3,75.5,48,-50.2,25.3,14,13.5,584,0.931,,50.8,49.2
253,5:17:38.8 PM,0:01:52.906000,33.1,4.43,8.1,182,330,480,-17.1,43.3,75.6,47.4,-49.8,25.8,13.9,14.3,597,0.913,,50.3,49.7
254,5:17:40.7 PM,0:01:51.732000,33.4,4.47,8.9,222,400,549,-14.7,46.2,75.1,49.6,-49.4,25.7,14.2,11.3,577,0.884,,49.1,50.9
255,5:17:42.5 PM,0:01:52.183000,33.6,4.46,7.9,211,377,526,-18.8,41.5,76.3,46.6,-50.4,25.8,15.5,14.2,574,0.9,,50.3,49.7
256,5:17:44.2 PM,0:01:51.409000,32,4.49,8,199,373,500,-17.4,43.2,76.7,48.7,-50.6,26.1,15,12.9,559,0.959,,51.2,48.8
257,5:17:46.1 PM,0:01:51.505000,33.3,4.48,7.8,218,392,540,-16.7,45.7,76.9,49.1,-51.9,25.1,16.1,11.7,558,0.9,,50,50
258,5:17:47.9 PM,0:01:51.217000,32.3,4.5,7.9,235,436,579,-20.5,40.4,76.8,50.7,-51.5,25.3,13.2,12.9,549,0.945,,50.8,49.2
259,5:17:49.8 PM,0:01:54.033000,33.3,4.38,8,237,426,566,-17.2,44.9,77.1,50.8,-51.9,25.2,15.4,10.9,545,0.915,,50.8,49.2
260,5:17:51.6 PM,0:01:54.401000,32.5,4.37,8.5,194,358,480,-10.4,53.8,79.3,49.3,-53,26.3,18,11.9,579,0.84,,45.5,54.5
261,5:17:53.4 PM,0:01:54.441000,33.9,4.37,7.5,200,354,494,-17.5,42.4,74.8,47.5,-49.2,25.6,12.9,14.3,554,0.915,,51.7,48.3
262,5:17:55.2 PM,0:01:54.505000,32.5,4.37,7.8,189,350,500,-15.9,45.2,76.4,45.2,-50.4,25.9,14.5,16.6,560,0.947,,51.3,48.7
263,5:17:57.0 PM,0:01:54.814000,33.4,4.35,7.5,190,341,482,-16.3,44.5,76.6,46.5,-50.4,26.2,16.1,14,592,0.914,,50.8,49.2
264,5:17:58.8 PM,0:01:55.081000,32.3,4.34,8,202,377,528,-15.6,46.6,77.1,47.9,-51.5,25.6,14.4,14.8,581,0.944,,50.8,49.2
265,5:18:00.7 PM,0:01:56.210000,33.3,4.3,7.9,203,366,519,-15.1,47.1,78,46.4,-51.9,26.1,19.4,12.2,585,0.9,,50,50
266,5:18:02.5 PM,0:01:56.604000,32.5,4.29,7.9,203,374,533,-14.9,46.1,74.5,48.8,-49.3,25.2,13.5,12.2,598,0.902,,48.8,51.2
267,5:18:04.3 PM,0:01:56.565000,32.8,4.29,7.2,201,367,495,-13.7,48.3,75.1,48.9,-50,25.1,13.1,13,628,0.928,,50.8,49.2
268,5:18:06.2 PM,0:01:57.242000,32.8,4.26,7.6,192,352,501,-19.7,40.4,75.8,45.6,-50.3,25.5,15.9,14.4,594,0.93,,50.8,49.2
269,5:18:08.0 PM,0:01:58.257000,32.8,4.23,7.6,211,386,513,-16.5,44.3,76.2,49.9,-50.2,25.9,13.6,12.6,574,0.915,,50,50
270,5:18:09.8 PM,0:01:59.968000,32.8,4.17,7.4,218,398,539,-17.8,42.8,76.3,49.7,-50.4,25.8,15.1,11.4,567,0.899,,49.1,50.9
271,5:18:11.7 PM,0:02:00.355000,32.8,4.15,8.5,224,411,554,-19.8,40.2,76.3,50.3,-50.5,25.8,13.8,12.3,579,0.915,,50,50
272,5:18:13.5 PM,0:01:58.098000,32.5,4.23,8.1,203,375,489,-13.6,49.1,76.9,48.9,-51.3,25.6,16.4,11.6,548,0.902,,48.8,51.2
273,5:18:15.3 PM,0:01:57.382000,33.1,4.26,7.3,219,398,563,-16.2,44.3,74.6,46.5,-49.2,25.4,15.7,12.5,548,0.901,,49.7,50.3
274,5:18:17.2 PM,0:01:57.124000,32.3,4.27,7.6,215,400,539,-18.2,43,75.3,50.3,-50.6,24.8,12.6,12.4,559,0.959,,51.6,48.4
275,5:18:19.0 PM,0:01:57.910000,32.8,4.24,7.1,198,363,485,-17.4,42.5,74.2,48.3,-48.9,25.3,13.2,12.8,586,0.945,,51.6,48.4
276,5:18:20.8 PM,0:01:59.283000,33.9,4.19,7.6,245,434,544,-13.3,47.2,74.7,53.6,-48.6,26.1,11.8,9.4,576,0.93,,52.5,47.5
277,5:18:22.6 PM,0:02:01.013000,32.8,4.13,7.8,231,423,526,-17.4,42.2,74.3,52.6,-48.7,25.6,11.7,9.9,557,0.932,,50.9,49.1
278,5:18:24.4 PM,0:01:59.904000,32.8,4.17,8.2,229,419,505,-10.3,51.1,76.3,52.3,-49.2,27,14.1,9.8,606,0.916,,50.1,49.9
279,5:18:26.3 PM,0:01:58.257000,32.5,4.23,7.9,233,430,551,-12,49.1,74.9,49.9,-48.7,26.1,14.8,10.2,595,0.842,,45.6,54.4
280,5:18:28.1 PM,0:01:56.440000,32.5,4.29,7.8,192,354,457,-4.4,58.3,75,49.2,-48.1,26.9,15.8,10,615,0.869,,47.1,52.9
281,5:18:30.0 PM,0:01:55.765000,31.7,4.32,7.8,216,408,548,-13.7,47.6,74.7,49.7,-49.3,25.4,13.5,11.5,583,0.916,,48.5,51.5
282,5:18:31.9 PM,0:01:56.536000,32.5,4.29,7.5,169,311,411,-18.1,40.3,74.4,44.3,-48.1,26.3,16.6,13.5,635,0.842,,45.6,54.4
283,5:18:33.7 PM,0:01:58.121000,32,4.23,8.1,199,373,493,-19.1,41.1,75.7,49,-50.2,25.5,14.8,11.9,564,0.974,,52,48
284,5:18:35.6 PM,0:01:59.178000,33.3,4.2,7.4,196,353,465,-16.6,45.3,78.8,48,-52.3,26.4,18,12.7,579,0.931,,51.7,48.3
285,5:18:37.4 PM,0:01:59.531000,31.5,4.18,7.6,162,309,421,-13.2,47,74.8,43.6,-48.4,26.4,15.9,15.3,595,1.003,,52.7,47.3
286,5:18:39.3 PM,0:02:00.836000,32.2,4.14,7.6,206,383,524,-12.8,49.5,75.8,46.7,-50.3,25.5,16,13.1,580,0.962,,51.7,48.3
